Date,Total sources,Sources with issues,Correct sources
2019-07-24,34,0,34
2019-07-25,34,0,34
2019-07-26,34,0,34
2019-07-29,34,0,34
2019-07-30,34,0,34
2019-07-31,34,0,34
2019-08-01,34,0,34
2019-08-02,34,0,34
2019-08-05,34,0,34
2019-08-06,34,0,34
2019-08-07,34,0,34
2019-08-08,34,0,34
2019-08-09,34,0,34
2019-08-12,34,0,34
2019-08-13,34,0,34
2019-08-14,34,0,34
2019-08-15,34,0,34
2019-08-16,34,0,34
2019-08-26,34,0,34
2019-08-27,34,0,34
2019-08-28,34,0,34
2019-08-29,34,0,34
2019-08-30,34,0,34
2019-09-02,34,0,34
2019-09-03,34,0,34
2019-09-04,34,0,34
2019-09-05,34,0,34
2019-09-06,34,0,34
2019-09-09,34,0,34
2019-09-10,34,0,34
2019-09-11,34,0,34
2019-09-12,34,0,34
2019-09-13,34,0,34
2019-09-16,34,0,34
2019-09-17,34,0,34
2019-09-18,34,0,34
2019-09-19,34,0,34
2019-09-20,34,0,34
2019-09-23,34,0,34
2019-09-24,34,0,34
2019-09-25,34,0,34
2019-09-26,34,0,34
2019-09-27,34,0,34
2019-09-30,34,0,34
2019-10-01,34,0,34
2019-10-02,34,0,34
2019-10-03,34,0,34
2019-10-04,34,0,34
2019-10-07,34,0,34
2019-10-08,34,0,34
2019-10-09,34,0,34
2019-10-10,34,0,34
2019-10-11,34,0,34
2019-10-14,34,0,34
2019-10-15,34,0,34
2019-10-18,34,0,34
2019-10-21,34,0,34
2019-10-22,34,0,34
2019-10-23,34,0,34
2019-10-24,34,0,34
2019-10-25,34,0,34
2019-10-28,34,0,34
2019-10-29,34,0,34
2019-10-30,34,0,34
2019-10-31,34,0,34
2019-11-01,34,0,34
2019-11-04,34,0,34
2019-11-05,34,0,34
2019-11-06,34,0,34
2019-11-07,34,0,34
2019-11-08,34,0,34
2019-11-11,34,0,34
2019-11-12,34,0,34
2019-11-13,34,0,34
2019-11-14,34,0,34
2019-11-15,34,0,34
2019-11-18,34,0,34
2019-11-19,34,0,34
2019-11-20,34,0,34
2019-11-21,34,0,34
2019-11-22,34,0,34
2019-11-25,34,0,34
2019-11-26,34,0,34
2019-11-27,34,0,34
2019-11-28,34,0,34
2019-11-29,34,0,34
2019-12-02,34,0,34
2019-12-03,34,0,34
2019-12-05,34,0,34
2019-12-06,34,0,34
2019-12-09,34,0,34
2019-12-10,34,0,34
2019-12-11,34,0,34
2019-12-12,34,0,34
2019-12-13,34,0,34
2019-12-16,34,0,34
2019-12-17,34,0,34
2019-12-18,34,0,34
2019-12-19,34,0,34
2019-12-20,34,0,34
2019-12-23,34,0,34
2019-12-24,34,0,34
2019-12-25,34,0,34
2019-12-30,34,0,34
2019-12-31,34,0,34
2020-01-01,34,0,34
2020-01-02,34,0,34
2020-01-03,34,0,34
2020-01-06,34,0,34
2020-01-07,34,0,34
2020-01-08,34,0,34
2020-01-09,34,0,34
2020-01-10,34,0,34
2020-01-13,34,0,34
2020-01-14,34,0,34
2020-01-15,34,0,34
2020-01-16,34,0,34
2020-01-17,34,0,34
2020-01-20,34,0,34
2020-01-21,34,0,34
2020-01-22,34,0,34
2020-01-23,34,0,34
2020-01-24,34,0,34
2020-01-27,34,0,34
2020-01-28,34,0,34
2020-01-29,34,0,34
2020-01-30,34,0,34
2020-01-31,34,0,34
2020-02-03,34,0,34
2020-02-04,34,0,34
2020-02-05,34,0,34
2020-02-07,34,0,34
