Date,Total sources,Sources with issues,Correct sources
2019-09-16,43,0,43
2019-09-17,43,0,43
2019-09-18,43,0,43
2019-09-19,43,0,43
2019-09-20,43,0,43
2019-09-23,43,0,43
2019-09-24,43,0,43
2019-09-25,43,0,43
2019-09-26,43,0,43
2019-09-27,43,0,43
2019-09-30,43,0,43
2019-10-01,43,0,43
2019-10-03,43,0,43
2019-10-04,43,0,43
2019-10-07,43,0,43
2019-10-08,43,0,43
2019-10-09,43,0,43
2019-10-10,43,0,43
2019-10-11,43,0,43
2019-10-14,43,0,43
2019-10-15,43,0,43
2019-10-18,43,0,43
2019-10-21,43,0,43
2019-10-22,43,0,43
2019-10-23,43,0,43
2019-10-24,43,0,43
2019-10-25,43,0,43
2019-10-28,43,0,43
2019-10-29,43,0,43
2019-10-30,43,0,43
2019-10-31,43,0,43
2019-11-01,43,0,43
2019-11-04,43,0,43
2019-11-05,43,0,43
2019-11-06,43,0,43
2019-11-07,43,0,43
2019-11-08,43,0,43
2019-11-11,43,0,43
2019-11-12,43,0,43
2019-11-13,43,0,43
2019-11-14,43,0,43
2019-11-15,43,0,43
2019-11-18,43,0,43
2019-11-19,43,0,43
2019-11-20,43,0,43
2019-11-21,43,0,43
2019-11-22,43,0,43
2019-11-25,43,0,43
2019-11-26,43,0,43
2019-11-27,43,0,43
2019-11-28,43,0,43
2019-11-29,43,0,43
2019-12-02,43,0,43
2019-12-03,43,0,43
2019-12-05,43,0,43
2019-12-06,43,0,43
2019-12-09,43,0,43
2019-12-10,43,0,43
2019-12-11,43,0,43
2019-12-12,43,0,43
2019-12-13,43,0,43
2019-12-16,43,0,43
2019-12-17,43,0,43
2019-12-18,43,0,43
2019-12-19,43,0,43
2019-12-20,43,0,43
2019-12-23,43,0,43
2019-12-24,43,0,43
2019-12-25,43,0,43
2019-12-30,43,0,43
2019-12-31,43,0,43
2020-01-01,43,0,43
2020-01-02,43,0,43
2020-01-03,43,0,43
2020-01-06,43,0,43
2020-01-07,43,0,43
2020-01-08,43,0,43
2020-01-09,43,0,43
2020-01-10,43,0,43
2020-01-13,43,0,43
2020-01-14,43,0,43
2020-01-15,43,0,43
2020-01-16,43,0,43
2020-01-17,43,0,43
2020-01-20,43,0,43
2020-01-21,43,0,43
2020-01-22,43,0,43
2020-01-23,43,0,43
2020-01-24,43,0,43
2020-01-27,43,0,43
2020-01-28,43,0,43
2020-01-29,43,0,43
2020-01-30,43,0,43
2020-01-31,43,0,43
2020-02-03,43,0,43
2020-02-04,43,0,43
2020-02-05,43,0,43
2020-02-07,43,0,43
