Date,Total sources,Sources with issues,Correct sources
2019-07-23,92,0,92
2019-07-24,92,0,92
2019-07-25,92,0,92
2019-07-26,92,0,92
2019-07-29,92,0,92
2019-07-30,92,0,92
2019-07-31,92,0,92
2019-08-01,92,0,92
2019-08-02,92,0,92
2019-08-05,92,0,92
2019-08-06,92,0,92
2019-08-07,92,0,92
2019-08-08,92,0,92
2019-08-09,92,0,92
2019-08-12,92,0,92
2019-08-13,92,0,92
2019-08-14,92,0,92
2019-08-15,92,0,92
2019-08-16,92,0,92
2019-08-26,92,0,92
2019-08-27,92,0,92
2019-08-28,92,0,92
2019-08-29,92,0,92
2019-08-30,92,0,92
2019-09-02,92,0,92
2019-09-03,92,0,92
2019-09-04,92,0,92
2019-09-05,92,0,92
2019-09-06,92,0,92
2019-09-09,92,0,92
2019-09-10,92,0,92
2019-09-11,92,0,92
2019-09-12,92,0,92
2019-09-13,92,0,92
2019-09-16,92,0,92
2019-09-17,92,0,92
2019-09-18,92,0,92
2019-09-19,92,0,92
2019-09-20,92,0,92
2019-09-23,92,0,92
2019-09-24,92,0,92
2019-09-25,92,0,92
2019-09-26,92,0,92
2019-09-27,92,0,92
2019-09-30,92,0,92
2019-10-01,92,0,92
2019-10-03,92,0,92
2019-10-04,92,0,92
2019-10-07,92,0,92
2019-10-08,92,0,92
2019-10-09,92,0,92
2019-10-10,92,0,92
2019-10-11,92,0,92
2019-10-14,92,0,92
2019-10-15,92,0,92
2019-10-18,92,0,92
2019-10-21,92,0,92
2019-10-22,92,0,92
2019-10-23,92,0,92
2019-10-24,92,0,92
2019-10-25,92,0,92
2019-10-28,92,0,92
2019-10-29,92,0,92
2019-10-30,92,0,92
2019-10-31,92,0,92
2019-11-01,92,0,92
2019-11-04,92,0,92
2019-11-05,92,0,92
2019-11-06,92,0,92
2019-11-07,92,0,92
2019-11-08,92,0,92
2019-11-11,92,0,92
2019-11-12,92,0,92
2019-11-13,92,0,92
2019-11-14,92,0,92
2019-11-15,92,0,92
2019-11-18,92,0,92
2019-11-19,92,0,92
2019-11-20,92,0,92
2019-11-21,92,0,92
2019-11-22,92,0,92
2019-11-25,92,0,92
2019-11-26,92,0,92
2019-11-27,92,0,92
2019-11-28,92,0,92
2019-11-29,92,0,92
2019-12-02,92,0,92
2019-12-03,92,0,92
2019-12-05,92,0,92
2019-12-06,92,0,92
2019-12-09,92,0,92
2019-12-10,92,0,92
2019-12-11,92,0,92
2019-12-12,92,0,92
2019-12-13,92,0,92
2019-12-16,92,0,92
2019-12-17,92,0,92
2019-12-18,92,0,92
2019-12-19,92,0,92
2019-12-20,92,0,92
2019-12-23,92,0,92
2019-12-24,92,0,92
2019-12-25,92,0,92
2019-12-30,92,0,92
2019-12-31,92,0,92
2020-01-01,92,0,92
2020-01-02,92,0,92
2020-01-03,92,0,92
2020-01-06,92,0,92
2020-01-07,92,0,92
2020-01-08,92,0,92
2020-01-09,92,0,92
2020-01-10,92,0,92
2020-01-13,92,0,92
2020-01-14,92,0,92
2020-01-15,92,0,92
2020-01-16,92,0,92
2020-01-17,92,0,92
2020-01-20,92,0,92
2020-01-21,92,0,92
2020-01-22,92,0,92
2020-01-23,92,0,92
2020-01-24,92,0,92
2020-01-27,92,0,92
2020-01-28,92,0,92
2020-01-29,92,0,92
2020-01-30,92,0,92
2020-01-31,92,0,92
2020-02-03,92,0,92
2020-02-04,92,0,92
2020-02-05,92,0,92
2020-02-07,92,0,92
