Date,Total sources,Sources with issues,Correct sources
2019-05-30,44,0,44
2019-05-31,44,0,44
2019-06-03,44,0,44
2019-06-04,44,0,44
2019-06-05,44,0,44
2019-06-06,44,0,44
2019-06-07,44,0,44
2019-06-10,44,0,44
2019-06-11,44,0,44
2019-06-12,44,0,44
2019-06-13,44,0,44
2019-06-14,44,0,44
2019-06-17,44,0,44
2019-06-18,44,0,44
2019-06-19,44,0,44
2019-06-20,44,0,44
2019-06-21,44,0,44
2019-06-24,44,0,44
2019-06-25,44,0,44
2019-06-27,44,0,44
2019-06-28,44,0,44
2019-07-08,44,0,44
2019-07-09,44,0,44
2019-07-10,44,0,44
2019-07-11,44,0,44
2019-07-12,44,0,44
2019-07-15,44,0,44
2019-07-16,44,0,44
2019-07-17,44,0,44
2019-07-18,44,0,44
2019-07-19,44,0,44
